rate_date close open high low change_percent
2015-3-20	6.2052	6.1968	6.2233	6.18	0.15
2015-3-19	6.196	6.2293	6.2293	6.1864	-0.54
2015-3-18	6.2294	6.2465	6.2497	6.2282	-0.32
2015-3-17	6.2495	6.26	6.26	6.2485	-0.21
2015-3-16	6.2625	6.2595	6.263	6.2595	0.05
2015-3-13	6.2595	6.2597	6.2604	6.2573	-0.05
2015-3-12	6.2624	6.2638	6.2646	6.2612	0.00
2015-3-11	6.2623	6.263	6.2642	6.2611	0.00
2015-3-10	6.262	6.265	6.2651	6.2605	-0.03
2015-3-9	6.264	6.265	6.2689	6.2633	0.02
2015-3-6	6.2625	6.2645	6.2655	6.2622	-0.06
2015-3-5	6.266	6.2717	6.2723	6.2652	-0.07
2015-3-4	6.2706	6.272	6.2726	6.27	-0.06
2015-3-3	6.2744	6.2753	6.2763	6.273	0.03
2015-3-2	6.2725	6.2733	6.2742	6.2719	0.05
2015-2-27	6.2696	6.2588	6.2698	6.2588	0.17
2015-2-26	6.2589	6.2598	6.2604	6.2578	-0.01
2015-2-25	6.2593	6.2568	6.2602	6.2562	0.07
2015-2-24	6.2551	6.2551	6.2551	6.2551	0.00
2015-2-23	6.2551	6.2551	6.2551	6.2551	0.00
2015-2-20	6.2551	6.2551	6.2551	6.2551	0.00
2015-2-19	6.2551	6.2551	6.2551	6.2551	0.00
2015-2-18	6.2551	6.2551	6.2551	6.2551	0.00
2015-2-17	6.2551	6.2545	6.2554	6.2523	0.11
2015-2-16	6.2485	6.2438	6.2493	6.2424	0.13
2015-2-13	6.2403	6.2454	6.2454	6.2371	-0.07
2015-2-12	6.2445	6.2428	6.2476	6.2428	0.03
2015-2-11	6.2427	6.242	6.2456	6.2407	0.03
2015-2-10	6.241	6.2467	6.2473	6.2401	-0.10
2015-2-9	6.247	6.2446	6.2504	6.2444	0.05
2015-2-6	6.244	6.2526	6.2526	6.2365	-0.13
2015-2-5	6.2521	6.2555	6.2555	6.2501	0.07
2015-2-4	6.2477	6.2458	6.2505	6.2446	-0.16
2015-2-3	6.2578	6.2558	6.2586	6.2525	-0.03
2015-2-2	6.2597	6.2498	6.2604	6.2498	0.16
2015-1-30	6.25	6.247	6.2516	6.2465	0.05
2015-1-29	6.2466	6.2475	6.2517	6.2453	-0.02
2015-1-28	6.248	6.238	6.2486	6.2375	0.07
2015-1-27	6.2435	6.2481	6.2532	6.2421	-0.17
2015-1-26	6.254	6.2449	6.2558	6.2449	0.41
2015-1-23	6.2285	6.218	6.2286	6.2162	0.32
2015-1-22	6.2088	6.2118	6.2118	6.2058	-0.04
2015-1-21	6.2115	6.2163	6.2197	6.2099	-0.04
2015-1-20	6.214	6.2192	6.2192	6.2113	-0.09
2015-1-19	6.2195	6.2209	6.224	6.2135	0.20
2015-1-16	6.207	6.1951	6.213	6.1925	0.32
2015-1-15	6.1875	6.1946	6.1969	6.1875	-0.14
2015-1-14	6.1959	6.1982	6.1982	6.1928	-0.03
2015-1-13	6.1975	6.2029	6.205	6.197	-0.09
2015-1-12	6.2032	6.2092	6.2092	6.1957	-0.09
2015-1-9	6.2088	6.2097	6.2118	6.2045	-0.09
2015-1-8	6.2146	6.2138	6.2203	6.2118	0.03
2015-1-7	6.2129	6.2112	6.2144	6.2063	0.00
2015-1-6	6.213	6.22	6.2204	6.206	-0.12
2015-1-5	6.2206	6.2178	6.224	6.2139	0.23
2015-1-2	6.2061	6.2061	6.2061	6.2061	0.00
2015-1-1	6.2061	6.2061	6.2061	6.2061	0.00
2014-12-31	6.2061	6.2025	6.2075	6.1908	0.07
2014-12-30	6.202	6.222	6.2346	6.195	-0.33
2014-12-29	6.2225	6.2113	6.2289	6.211	0.15
2014-12-26	6.2129	6.199	6.2129	6.199	0.26
2014-12-25	6.197	6.215	6.2165	6.1907	-0.29
2014-12-24	6.2153	6.227	6.2318	6.2147	-0.17
2014-12-23	6.2258	6.2218	6.2279	6.2202	0.07
2014-12-22	6.2216	6.2197	6.2278	6.2151	0.03
2014-12-19	6.2199	6.2151	6.2306	6.2134	0.09
2014-12-18	6.2145	6.1971	6.221	6.1971	0.28
2014-12-17	6.197	6.1902	6.1985	6.1873	0.12
2014-12-16	6.1895	6.191	6.1982	6.1887	-0.02
2014-12-15	6.1905	6.188	6.195	6.183	0.06
2014-12-12	6.1869	6.189	6.1995	6.1808	-0.03
2014-12-11	6.1886	6.171	6.1905	6.1685	0.19
2014-12-10	6.1766	6.1868	6.1977	6.1668	-0.18
2014-12-9	6.1878	6.1742	6.2081	6.1719	0.24
2014-12-8	6.173	6.1495	6.173	6.1474	0.37
2014-12-5	6.1502	6.1507	6.1541	6.1497	-0.07
2014-12-4	6.1546	6.151	6.1556	6.1487	0.07
2014-12-3	6.1502	6.15	6.1528	6.1463	0.01
2014-12-2	6.1495	6.1467	6.1512	6.1462	-0.04
2014-12-1	6.152	6.1434	6.152	6.1434	0.14
2014-11-28	6.1432	6.1382	6.1489	6.1382	0.07
2014-11-27	6.1391	6.1386	6.1393	6.1337	0.00
2014-11-26	6.1391	6.1334	6.1399	6.1319	0.04
2014-11-25	6.1365	6.1421	6.1462	6.1365	-0.08
2014-11-24	6.1417	6.1292	6.1446	6.129	0.27
2014-11-21	6.1249	6.1201	6.1258	6.1194	0.02
2014-11-20	6.1235	6.12	6.1259	6.12	0.07
2014-11-19	6.1195	6.1214	6.122	6.1162	-0.03
2014-11-18	6.1213	6.125	6.125	6.1184	-0.05
2014-11-17	6.1243	6.1292	6.1301	6.123	-0.08
2014-11-14	6.1295	6.1218	6.1315	6.1213	0.08
2014-11-13	6.1248	6.1266	6.128	6.1237	-0.02
2014-11-12	6.1262	6.1223	6.1282	6.1223	0.03
2014-11-11	6.1245	6.12	6.1255	6.1166	0.08
2014-11-10	6.1195	6.118	6.1206	6.1132	-0.05
2014-11-7	6.1227	6.1119	6.1231	6.1119	0.18
2014-11-6	6.112	6.1152	6.1164	6.1109	-0.03
2014-11-5	6.114	6.112	6.1149	6.1105	-0.02
2014-11-4	6.1152	6.1177	6.1189	6.1138	-0.05
2014-11-3	6.1183	6.1171	6.1191	6.1162	0.09
2014-10-31	6.1127	6.1152	6.1152	6.1075	-0.03
2014-10-30	6.1145	6.1158	6.1165	6.113	0.05
2014-10-29	6.1112	6.1135	6.1135	6.1082	-0.03
2014-10-28	6.1133	6.1166	6.1166	6.1115	-0.05
2014-10-27	6.1165	6.1164	6.1172	6.113	-0.01
2014-10-24	6.117	6.1193	6.1223	6.1155	-0.04
2014-10-23	6.1195	6.118	6.121	6.1179	0.02
2014-10-22	6.1182	6.1218	6.1218	6.1165	-0.05
2014-10-21	6.121	6.1229	6.1242	6.119	-0.04
2014-10-20	6.1235	6.1237	6.1251	6.1217	-0.01
2014-10-17	6.124	6.1232	6.127	6.1228	0.01
2014-10-16	6.1233	6.1235	6.1251	6.1215	-0.04
2014-10-15	6.1259	6.1252	6.129	6.1242	0.01
2014-10-14	6.1255	6.125	6.1263	6.1224	0.00
2014-10-13	6.1255	6.1305	6.1315	6.1243	-0.09
2014-10-10	6.1311	6.1298	6.1347	6.1295	0.01
2014-10-9	6.1302	6.1321	6.1344	6.129	-0.14
2014-10-8	6.139	6.139	6.1398	6.1333	0.00
2014-10-7	6.139	6.139	6.139	6.139	0.00
2014-10-6	6.139	6.139	6.139	6.139	0.00
2014-10-3	6.139	6.139	6.139	6.139	0.01
2014-10-2	6.1385	6.1385	6.1385	6.1385	0.00
2014-10-1	6.1385	6.1385	6.1385	6.1385	0.00
2014-9-30	6.1385	6.1496	6.153	6.1385	-0.19
2014-9-29	6.15	6.126	6.1506	6.126	0.37
2014-9-26	6.1271	6.137	6.1372	6.1243	-0.15
2014-9-25	6.136	6.135	6.1401	6.134	-0.01
2014-9-24	6.1366	6.1395	6.1395	6.1348	-0.02
2014-9-23	6.1378	6.141	6.1436	6.1378	-0.04
2014-9-22	6.1405	6.141	6.1417	6.1373	-0.01
2014-9-19	6.141	6.1418	6.1418	6.1368	0.01
2014-9-18	6.1405	6.1401	6.1462	6.1401	0.02
2014-9-17	6.139	6.1464	6.1464	6.1382	-0.12
2014-9-16	6.1461	6.1492	6.1534	6.1455	0.07
2014-9-15	6.142	6.139	6.1443	6.1378	0.12
2014-9-12	6.1347	6.1307	6.1364	6.1307	0.08
2014-9-11	6.13	6.1316	6.1328	6.1288	0.01
2014-9-10	6.1294	6.1337	6.1337	6.1281	-0.11
2014-9-9	6.1364	6.1412	6.1412	6.1311	-0.07
2014-9-8	6.1405	6.1405	6.1405	6.1405	0.00
2014-9-5	6.1405	6.1436	6.1436	6.137	0.03
2014-9-4	6.1386	6.1378	6.1395	6.1333	-0.04
2014-9-3	6.141	6.1467	6.1484	6.1397	-0.12
2014-9-2	6.1482	6.1433	6.1486	6.1421	0.10
2014-9-1	6.142	6.1442	6.1448	6.1382	-0.02
2014-8-29	6.1433	6.1425	6.1474	6.1424	0.01
2014-8-28	6.1428	6.1423	6.1443	6.1406	-0.01
2014-8-27	6.1433	6.1482	6.1496	6.1416	-0.15
2014-8-26	6.1525	6.1539	6.1562	6.1509	-0.03
2014-8-25	6.1544	6.1537	6.1555	6.1489	0.05
2014-8-22	6.1515	6.1585	6.1614	6.1514	0.00
2014-8-21	6.1515	6.1465	6.1552	6.1454	0.19
2014-8-20	6.14	6.1431	6.1474	6.1398	-0.02
2014-8-19	6.1413	6.1432	6.1445	6.136	-0.03
2014-8-18	6.143	6.1475	6.1491	6.142	-0.07
2014-8-15	6.1472	6.1493	6.1508	6.1442	-0.09
2014-8-14	6.1525	6.1543	6.1557	6.1504	-0.02
2014-8-13	6.1536	6.1588	6.1625	6.1534	-0.07
2014-8-12	6.158	6.1533	6.1588	6.153	0.07
2014-8-11	6.1534	6.1568	6.1568	6.152	-0.05
2014-8-8	6.1562	6.1625	6.1625	6.1546	-0.10
2014-8-7	6.1621	6.1625	6.163	6.1556	-0.01
2014-8-6	6.163	6.1719	6.1723	6.1623	-0.12
2014-8-5	6.1707	6.1775	6.1782	6.1703	-0.13
2014-8-4	6.1785	6.1799	6.1827	6.175	-0.02
2014-8-1	6.1798	6.1742	6.1806	6.1726	0.09
2014-7-31	6.174	6.1715	6.1763	6.1699	0.04
2014-7-30	6.1715	6.1803	6.1825	6.171	-0.15
2014-7-29	6.1805	6.1867	6.1867	6.1795	-0.11
2014-7-28	6.1875	6.1916	6.1916	6.1845	-0.07
2014-7-25	6.1917	6.1947	6.1974	6.1898	-0.05
2014-7-24	6.1947	6.1985	6.1985	6.1908	-0.07
2014-7-23	6.1988	6.204	6.204	6.1978	-0.07
2014-7-22	6.203	6.2087	6.2087	6.203	-0.10
2014-7-21	6.2093	6.2084	6.2097	6.2044	0.02
2014-7-18	6.208	6.2045	6.21	6.201	0.07
2014-7-17	6.2038	6.205	6.2053	6.2002	0.00
2014-7-16	6.204	6.2074	6.2114	6.203	-0.06
2014-7-15	6.208	6.2064	6.2119	6.2058	0.03
2014-7-14	6.206	6.2027	6.2081	6.2018	0.04
2014-7-11	6.2035	6.2024	6.2089	6.2014	0.01
2014-7-10	6.2028	6.1995	6.2028	6.1942	0.05
2014-7-9	6.1999	6.2025	6.2025	6.194	-0.03
2014-7-8	6.2015	6.202	6.2068	6.2012	-0.04
2014-7-7	6.2038	6.2035	6.2046	6.1973	0.00
2014-7-4	6.2041	6.2133	6.214	6.2022	-0.13
2014-7-3	6.212	6.2105	6.2163	6.2096	0.02
2014-7-2	6.2106	6.2006	6.2139	6.2006	0.17
2014-7-1	6.2	6.2035	6.2074	6.1968	-0.06
2014-6-30	6.2038	6.2181	6.2181	6.1988	-0.24
2014-6-27	6.2185	6.2253	6.2254	6.2156	-0.09
2014-6-26	6.224	6.2348	6.2348	6.2238	-0.17
2014-6-25	6.2344	6.2309	6.2372	6.2303	0.05
2014-6-24	6.2311	6.2269	6.2318	6.2234	0.09
2014-6-23	6.2255	6.2259	6.2286	6.2225	0.02
2014-6-20	6.2245	6.2292	6.231	6.2227	-0.07
2014-6-19	6.2291	6.2314	6.2345	6.2225	-0.04
2014-6-18	6.2314	6.2268	6.2349	6.2261	0.07
2014-6-17	6.2268	6.2254	6.2363	6.2241	0.00
2014-6-16	6.227	6.2125	6.227	6.2103	0.28
2014-6-13	6.2095	6.2187	6.2187	6.2015	-0.14
2014-6-12	6.2185	6.2285	6.2303	6.2149	-0.15
2014-6-11	6.2281	6.2253	6.2321	6.2252	0.06
2014-6-10	6.2245	6.2405	6.2405	6.2222	-0.25
2014-6-9	6.2403	6.2385	6.2417	6.2371	-0.16
2014-6-6	6.2505	6.2455	6.2527	6.2446	-0.10
2014-6-5	6.2568	6.252	6.2571	6.2506	0.10
2014-6-4	6.2504	6.2518	6.2575	6.2484	-0.07
2014-6-3	6.2546	6.248	6.2551	6.2447	0.11
2014-6-2	6.2479	6.2479	6.2479	6.2479	0.00
2014-5-30	6.2479	6.2398	6.2488	6.2357	0.16
2014-5-29	6.238	6.2557	6.2623	6.238	-0.26
2014-5-28	6.254	6.2582	6.2628	6.2533	0.08
2014-5-27	6.2491	6.24	6.2499	6.24	0.16
2014-5-26	6.2394	6.2365	6.2402	6.2346	0.05
2014-5-23	6.2365	6.2357	6.2393	6.2346	0.02
2014-5-22	6.235	6.234	6.2358	6.2317	0.02
2014-5-21	6.2338	6.2379	6.2394	6.2328	-0.07
2014-5-20	6.2381	6.237	6.2398	6.2351	0.01
2014-5-19	6.2374	6.2335	6.2433	6.2326	0.06
2014-5-16	6.2334	6.2302	6.2361	6.2271	0.04
2014-5-15	6.2307	6.2282	6.2309	6.2248	0.03
2014-5-14	6.2289	6.228	6.2332	6.2231	0.00
2014-5-13	6.2291	6.2363	6.2415	6.2291	-0.14
2014-5-12	6.2376	6.2275	6.2376	6.2275	0.16
2014-5-9	6.2276	6.2282	6.2336	6.2244	-0.01
2014-5-8	6.228	6.235	6.2386	6.2247	-0.10
2014-5-7	6.2344	6.2264	6.2368	6.2182	0.14
2014-5-6	6.2257	6.2445	6.2445	6.225	-0.32
2014-5-5	6.2455	6.2523	6.2551	6.2416	-0.22
2014-5-2	6.2593	6.2593	6.2593	6.2593	0.00
2014-5-1	6.2593	6.2593	6.2593	6.2593	0.00
2014-4-30	6.2593	6.2583	6.2671	6.2532	0.02
2014-4-29	6.258	6.2529	6.258	6.2513	0.08
2014-4-28	6.253	6.2501	6.2541	6.2465	-0.01
2014-4-25	6.2537	6.2517	6.2569	6.25	0.08
2014-4-24	6.2489	6.2386	6.2509	6.2367	0.18
2014-4-23	6.2377	6.2368	6.2467	6.2348	0.00
2014-4-22	6.2376	6.2308	6.2384	6.2277	0.16
2014-4-21	6.2274	6.224	6.2355	6.2223	0.05
2014-4-18	6.2242	6.2195	6.2246	6.2188	0.08
2014-4-17	6.219	6.2218	6.2218	6.2165	-0.04
2014-4-16	6.2214	6.2226	6.2267	6.2207	-0.01
2014-4-15	6.222	6.2193	6.2258	6.2165	0.05
2014-4-14	6.2191	6.2101	6.2194	6.2089	0.13
2014-4-11	6.2113	6.2096	6.2142	6.2068	-0.02
2014-4-10	6.2126	6.2003	6.2126	6.1981	0.20
2014-4-9	6.2005	6.1862	6.2007	6.1853	0.06
2014-4-8	6.1968	6.212	6.212	6.1945	-0.25
2014-4-7	6.2123	6.2123	6.2123	6.2123	0.00
2014-4-4	6.2123	6.2108	6.2181	6.2108	0.03
2014-4-3	6.2107	6.2081	6.2118	6.2035	0.08
2014-4-2	6.2057	6.206	6.2081	6.1967	-0.02
2014-4-1	6.2069	6.2169	6.2169	6.1988	-0.17
2014-3-31	6.2172	6.2131	6.2283	6.2125	0.08
2014-3-28	6.2122	6.2128	6.2158	6.205	-0.01
2014-3-27	6.2128	6.2149	6.2164	6.2052	0.05
2014-3-26	6.2094	6.201	6.2166	6.201	0.12
2014-3-25	6.2017	6.1835	6.2017	6.1777	0.09
2014-3-24	6.1959	6.2155	6.2222	6.1955	-0.47
2014-3-21	6.225	6.227	6.2308	6.2193	-0.04
2014-3-20	6.2275	6.2102	6.2324	6.2102	0.52
2014-3-19	6.1954	6.193	6.2054	6.1913	0.05
2014-3-18	6.1921	6.19	6.1921	6.1791	0.22
2014-3-17	6.1782	6.15	6.1783	6.15	0.46
2014-3-14	6.1502	6.1358	6.152	6.1358	0.23
2014-3-13	6.1362	6.138	6.1406	6.1357	-0.14
2014-3-12	6.145	6.1393	6.147	6.1393	0.08
2014-3-11	6.1402	6.1359	6.1415	6.1316	0.03
2014-3-10	6.1386	6.1494	6.1553	6.1372	0.21
2014-3-7	6.126	6.1002	6.1273	6.0998	0.12
2014-3-6	6.1185	6.1194	6.12	6.11	-0.16
2014-3-5	6.1282	6.1433	6.1452	6.1199	-0.25
2014-3-4	6.1435	6.1466	6.1565	6.1422	-0.05
2014-3-3	6.1463	6.1444	6.1572	6.144	0.02
2014-2-28	6.145	6.1286	6.1721	6.1274	0.27
2014-2-27	6.1284	6.1258	6.1335	6.1216	0.06
2014-2-26	6.1248	6.1321	6.1336	6.1224	0.00
2014-2-25	6.1245	6.122	6.1292	6.1082	0.43
2014-2-24	6.0984	6.0912	6.0984	6.0912	0.11
2014-2-21	6.0915	6.0918	6.093	6.087	0.13
2014-2-20	6.0835	6.0829	6.0846	6.0806	0.12
2014-2-19	6.0764	6.0672	6.0766	6.0664	0.15
2014-2-18	6.0673	6.0644	6.0676	6.0628	0.05
2014-2-17	6.064	6.0664	6.0664	6.0605	-0.05
2014-2-14	6.0669	6.0618	6.0672	6.0604	0.05
2014-2-13	6.0636	6.0663	6.0666	6.0635	0.02
2014-2-12	6.0624	6.06	6.0642	6.06	0.03
2014-2-11	6.0606	6.0599	6.0623	6.0577	0.02
2014-2-10	6.0594	6.0602	6.0613	6.059	-0.07
2014-2-7	6.0634	6.0627	6.0646	6.0606	0.04
2014-2-6	6.061	6.061	6.061	6.061	0.00
2014-2-5	6.061	6.061	6.061	6.061	0.00
2014-2-4	6.061	6.061	6.061	6.061	0.00
2014-2-3	6.061	6.061	6.061	6.061	0.00
2014-1-31	6.061	6.061	6.061	6.061	0.00
2014-1-30	6.061	6.055	6.061	6.0542	0.09
2014-1-29	6.0556	6.0514	6.0562	6.0506	0.08
2014-1-28	6.0509	6.0482	6.0516	6.0482	0.05
2014-1-27	6.048	6.0467	6.0492	6.0457	-0.01
2014-1-24	6.0488	6.0497	6.0502	6.0455	-0.05
2014-1-23	6.0518	6.0533	6.0536	6.0508	0.01
2014-1-22	6.0513	6.0521	6.0526	6.0493	0.01
2014-1-21	6.0505	6.0518	6.0524	6.0487	-0.04
2014-1-20	6.0527	6.0521	6.054	6.0498	0.04
2014-1-17	6.0503	6.0551	6.0551	6.0486	-0.09
2014-1-16	6.0557	6.0512	6.0563	6.0503	0.16
2014-1-15	6.046	6.0408	6.0474	6.0408	0.08
2014-1-14	6.0412	6.0434	6.0438	6.0405	-0.03
2014-1-13	6.0433	6.0456	6.0472	6.0416	-0.15
2014-1-10	6.0521	6.0554	6.0554	6.0505	-0.05
2014-1-9	6.055	6.0522	6.0564	6.0522	0.06
2014-1-8	6.0512	6.0518	6.0522	6.0502	0.00
2014-1-7	6.0512	6.0522	6.0535	6.051	-0.02
2014-1-6	6.0526	6.0522	6.0554	6.0511	0.02
2014-1-3	6.0515	6.0524	6.0532	6.0512	0.01
2014-1-2	6.0507	6.0513	6.0526	6.0499	-0.05
2014-1-1	6.054	6.054	6.054	6.054	0.00
